"publishedAt","categoryId","category_title","rank_value","rank_count"
"2022-02",22,People & Blogs,5,3
"2022-02",22,People & Blogs,6,4
"2022-02",22,People & Blogs,7,2
"2022-02",22,People & Blogs,8,1
"2022-02",22,People & Blogs,9,1
"2022-02",22,People & Blogs,10,4
"2022-02",23,Comedy,1,2
"2022-02",23,Comedy,2,1
"2022-02",23,Comedy,3,1
"2022-02",23,Comedy,4,3
"2022-02",23,Comedy,6,3
"2022-02",23,Comedy,8,1
"2022-02",23,Comedy,9,1
"2022-02",23,Comedy,10,1
"2022-02",24,Entertainment,1,8
"2022-02",24,Entertainment,2,10
"2022-02",24,Entertainment,3,9
"2022-02",24,Entertainment,4,6
"2022-02",24,Entertainment,5,6
"2022-02",24,Entertainment,6,7
"2022-02",24,Entertainment,7,3
"2022-02",24,Entertainment,8,6
"2022-02",24,Entertainment,9,7
"2022-02",24,Entertainment,10,4
"2022-02",25,News & Politics,1,1
"2022-02",25,News & Politics,2,1
"2022-02",25,News & Politics,3,1
"2022-02",25,News & Politics,4,1
"2022-02",25,News & Politics,5,2
"2022-02",25,News & Politics,7,3
"2022-02",25,News & Politics,8,2
"2022-02",25,News & Politics,9,1
"2022-02",26,Howto & Style,6,1
"2022-02",26,Howto & Style,7,1
"2022-02",26,Howto & Style,8,1
"2022-02",26,Howto & Style,9,3
"2022-02",26,Howto & Style,10,1
"2022-02",27,Education,1,1
"2022-02",27,Education,2,1
"2022-02",27,Education,3,1
"2022-02",27,Education,5,1
"2022-02",27,Education,8,2
"2022-02",27,Education,9,1
"2022-02",28,Science & Technology,1,1
"2022-02",28,Science & Technology,2,1
"2022-02",28,Science & Technology,3,1
"2022-02",28,Science & Technology,5,1
"2022-02",28,Science & Technology,8,2
"2022-02",28,Science & Technology,9,2
"2022-03",1,Film & Animation,1,2
"2022-03",1,Film & Animation,2,2
"2022-03",1,Film & Animation,4,2
"2022-03",1,Film & Animation,6,1
"2022-03",1,Film & Animation,7,1
"2022-03",1,Film & Animation,8,1
"2022-03",1,Film & Animation,9,1
"2022-03",2,Autos & Vehicles,4,1
"2022-03",10,Music,1,9
"2022-03",10,Music,2,10
"2022-03",10,Music,3,9
"2022-03",10,Music,4,8
"2022-03",10,Music,5,10
"2022-03",10,Music,6,5
"2022-03",10,Music,7,7
"2022-03",10,Music,8,6
"2022-03",10,Music,9,9
"2022-03",10,Music,10,5
"2022-03",17,Sports,1,1
"2022-03",17,Sports,3,4
"2022-03",17,Sports,4,2
"2022-03",17,Sports,5,1
"2022-03",17,Sports,7,2
"2022-03",17,Sports,8,2
"2022-03",17,Sports,9,4
"2022-03",17,Sports,10,6
"2022-03",20,Gaming,1,1
"2022-03",20,Gaming,2,2
"2022-03",20,Gaming,4,6
"2022-03",20,Gaming,5,4
"2022-03",20,Gaming,6,7
"2022-03",20,Gaming,7,6
"2022-03",20,Gaming,8,8
"2022-03",20,Gaming,9,8
"2022-03",20,Gaming,10,4
"2022-03",22,People & Blogs,1,3
"2022-03",22,People & Blogs,2,6
"2022-03",22,People & Blogs,3,2
"2022-03",22,People & Blogs,4,2
"2022-03",22,People & Blogs,5,2
"2022-03",22,People & Blogs,6,7
"2022-03",22,People & Blogs,7,3
"2022-03",22,People & Blogs,8,3
"2022-03",22,People & Blogs,9,2
"2022-03",22,People & Blogs,10,4
"2022-03",23,Comedy,1,1
"2022-03",23,Comedy,2,2
"2022-03",23,Comedy,3,3
"2022-03",23,Comedy,4,2
"2022-03",23,Comedy,6,1
"2022-03",23,Comedy,7,1
"2022-03",23,Comedy,8,2
"2022-03",23,Comedy,9,1
"2022-03",23,Comedy,10,2
"2022-03",24,Entertainment,1,11
"2022-03",24,Entertainment,2,6
"2022-03",24,Entertainment,3,8
"2022-03",24,Entertainment,4,6
"2022-03",24,Entertainment,5,9
"2022-03",24,Entertainment,6,7
"2022-03",24,Entertainment,7,8
"2022-03",24,Entertainment,8,6
"2022-03",24,Entertainment,9,3
"2022-03",24,Entertainment,10,8
"2022-03",25,News & Politics,1,1
"2022-03",25,News & Politics,2,1
"2022-03",25,News & Politics,3,1
"2022-03",25,News & Politics,4,1
"2022-03",25,News & Politics,5,2
"2022-03",25,News & Politics,6,1
"2022-03",25,News & Politics,9,2
"2022-03",26,Howto & Style,3,1
"2022-03",26,Howto & Style,5,2
"2022-03",26,Howto & Style,9,1
"2022-03",26,Howto & Style,10,1
"2022-03",27,Education,1,1
"2022-03",27,Education,2,1
"2022-03",27,Education,3,2
"2022-03",27,Education,5,1
"2022-03",27,Education,7,2
"2022-03",27,Education,8,3
"2022-03",28,Science & Technology,1,1
"2022-03",28,Science & Technology,2,1
"2022-03",28,Science & Technology,3,1
"2022-03",28,Science & Technology,4,1
"2022-03",28,Science & Technology,6,2
"2022-03",28,Science & Technology,7,1
"2022-03",28,Science & Technology,10,1
"2022-04",1,Film & Animation,1,2
"2022-04",1,Film & Animation,3,3
"2022-04",1,Film & Animation,4,1
"2022-04",1,Film & Animation,6,2
"2022-04",1,Film & Animation,7,1
"2022-04",1,Film & Animation,8,2
"2022-04",1,Film & Animation,9,1
"2022-04",2,Autos & Vehicles,10,1
"2022-04",10,Music,1,14
"2022-04",10,Music,2,12
"2022-04",10,Music,3,9
"2022-04",10,Music,4,7
"2022-04",10,Music,5,7
"2022-04",10,Music,6,6
"2022-04",10,Music,7,6
"2022-04",10,Music,8,7
"2022-04",10,Music,9,3
"2022-04",10,Music,10,4
"2022-04",17,Sports,1,1
"2022-04",17,Sports,2,4
"2022-04",17,Sports,3,1
"2022-04",17,Sports,4,1
"2022-04",17,Sports,5,2
"2022-04",17,Sports,6,5
"2022-04",17,Sports,7,8
"2022-04",17,Sports,8,1
"2022-04",17,Sports,9,3
"2022-04",17,Sports,10,5
"2022-04",19,Travel & Events,10,1
"2022-04",20,Gaming,1,2
"2022-04",20,Gaming,2,3
"2022-04",20,Gaming,3,3
"2022-04",20,Gaming,4,8
"2022-04",20,Gaming,5,4
"2022-04",20,Gaming,6,5
"2022-04",20,Gaming,7,1
"2022-04",20,Gaming,8,9
"2022-04",20,Gaming,9,7
"2022-04",20,Gaming,10,6
"2022-04",22,People & Blogs,2,1
"2022-04",22,People & Blogs,4,1
"2022-04",22,People & Blogs,5,1
"2022-04",22,People & Blogs,6,2
"2022-04",22,People & Blogs,7,2
"2022-04",22,People & Blogs,8,3
"2022-04",22,People & Blogs,9,3
"2022-04",22,People & Blogs,10,2
"2022-04",23,Comedy,1,1
"2022-04",23,Comedy,3,2
"2022-04",23,Comedy,5,2
"2022-04",23,Comedy,6,1
"2022-04",23,Comedy,7,1
"2022-04",23,Comedy,8,1
"2022-04",23,Comedy,9,2
"2022-04",23,Comedy,10,3
"2022-04",24,Entertainment,1,10
"2022-04",24,Entertainment,2,9
"2022-04",24,Entertainment,3,9
"2022-04",24,Entertainment,4,9
"2022-04",24,Entertainment,5,7
"2022-04",24,Entertainment,6,9
"2022-04",24,Entertainment,7,10
"2022-04",24,Entertainment,8,5
"2022-04",24,Entertainment,9,6
"2022-04",24,Entertainment,10,6
"2022-04",25,News & Politics,3,1
"2022-04",25,News & Politics,7,1
"2022-04",25,News & Politics,8,2
"2022-04",25,News & Politics,9,1
"2022-04",25,News & Politics,10,1
"2022-04",26,Howto & Style,3,1
"2022-04",26,Howto & Style,5,2
"2022-04",26,Howto & Style,9,2
"2022-04",27,Education,3,1
"2022-04",27,Education,4,1
"2022-04",27,Education,5,2
"2022-04",27,Education,9,2
"2022-04",27,Education,10,1
"2022-04",28,Science & Technology,4,2
"2022-04",28,Science & Technology,5,3
"2022-04",29,Nonprofits & Activism,2,1
"2022-05",1,Film & Animation,2,3
"2022-05",1,Film & Animation,3,1
"2022-05",1,Film & Animation,4,1
"2022-05",1,Film & Animation,5,1
"2022-05",1,Film & Animation,6,1
"2022-05",1,Film & Animation,7,1
"2022-05",1,Film & Animation,8,2
"2022-05",1,Film & Animation,10,3
"2022-05",2,Autos & Vehicles,5,1
"2022-05",2,Autos & Vehicles,10,1
"2022-05",10,Music,1,17
"2022-05",10,Music,2,8
"2022-05",10,Music,3,6
"2022-05",10,Music,4,8
"2022-05",10,Music,5,6
"2022-05",10,Music,6,7
"2022-05",10,Music,7,5
"2022-05",10,Music,8,7
"2022-05",10,Music,9,8
"2022-05",10,Music,10,3
"2022-05",15,Pets & Animals,5,1
"2022-05",15,Pets & Animals,10,1
"2022-05",17,Sports,1,1
"2022-05",17,Sports,2,2
"2022-05",17,Sports,3,3
"2022-05",17,Sports,4,4
"2022-05",17,Sports,5,5
"2022-05",17,Sports,6,6
"2022-05",17,Sports,7,4
"2022-05",17,Sports,8,3
"2022-05",17,Sports,9,7
"2022-05",17,Sports,10,6
"2022-05",19,Travel & Events,6,1
"2022-05",19,Travel & Events,7,1
"2022-05",20,Gaming,1,2
"2022-05",20,Gaming,2,2
"2022-05",20,Gaming,3,3
"2022-05",20,Gaming,4,10
"2022-05",20,Gaming,5,3
"2022-05",20,Gaming,6,4
"2022-05",20,Gaming,7,5
"2022-05",20,Gaming,8,5
"2022-05",20,Gaming,9,8
"2022-05",20,Gaming,10,3
"2022-05",22,People & Blogs,2,3
"2022-05",22,People & Blogs,3,2
"2022-05",22,People & Blogs,4,1
"2022-05",22,People & Blogs,5,1
"2022-05",22,People & Blogs,7,2
"2022-05",22,People & Blogs,8,1
"2022-05",22,People & Blogs,10,1
"2022-05",23,Comedy,3,1
"2022-05",23,Comedy,4,1
"2022-05",23,Comedy,5,2
"2022-05",23,Comedy,6,1
"2022-05",23,Comedy,7,2
"2022-05",23,Comedy,8,4
"2022-05",23,Comedy,9,2
"2022-05",23,Comedy,10,2
"2022-05",24,Entertainment,1,9
"2022-05",24,Entertainment,2,11
"2022-05",24,Entertainment,3,15
"2022-05",24,Entertainment,4,4
"2022-05",24,Entertainment,5,8
"2022-05",24,Entertainment,6,9
"2022-05",24,Entertainment,7,7
"2022-05",24,Entertainment,8,6
"2022-05",24,Entertainment,9,4
"2022-05",24,Entertainment,10,7
"2022-05",25,News & Politics,1,1
"2022-05",25,News & Politics,2,2
"2022-05",25,News & Politics,5,2
"2022-05",25,News & Politics,8,1
"2022-05",25,News & Politics,9,1
"2022-05",26,Howto & Style,5,1
"2022-05",26,Howto & Style,8,1
"2022-05",26,Howto & Style,10,2
"2022-05",27,Education,4,2
"2022-05",27,Education,6,1
"2022-05",27,Education,7,3
"2022-05",28,Science & Technology,1,1
"2022-05",28,Science & Technology,6,1
"2022-05",28,Science & Technology,7,1
"2022-05",28,Science & Technology,8,1
"2022-05",28,Science & Technology,9,1
"2022-05",28,Science & Technology,10,2
"2022-06",1,Film & Animation,2,1
"2022-06",1,Film & Animation,3,2
"2022-06",1,Film & Animation,4,2
"2022-06",1,Film & Animation,5,1
"2022-06",1,Film & Animation,6,1
"2022-06",1,Film & Animation,7,1
"2022-06",1,Film & Animation,8,4
"2022-06",1,Film & Animation,9,3
"2022-06",1,Film & Animation,10,4
"2022-06",2,Autos & Vehicles,6,1
"2022-06",2,Autos & Vehicles,7,1
"2022-06",2,Autos & Vehicles,9,1
"2022-06",10,Music,1,14
"2022-06",10,Music,2,5
"2022-06",10,Music,3,8
"2022-06",10,Music,4,5
"2022-06",10,Music,5,10
"2022-06",10,Music,6,11
"2022-06",10,Music,7,7
"2022-06",10,Music,8,3
"2022-06",10,Music,9,1
"2022-06",10,Music,10,5
"2022-06",17,Sports,1,1
"2022-06",17,Sports,2,1
"2022-06",17,Sports,3,3
"2022-06",17,Sports,4,5
"2022-06",17,Sports,5,1
"2022-06",17,Sports,7,3
"2022-06",17,Sports,8,3
"2022-06",17,Sports,9,2
"2022-06",17,Sports,10,1
